model,snr,final-ser,model-size,model-run-time
Transformer,10,0.011999984780947368,6960,112.33358693122864
ViterbiNet,10,0.010444425344467163,7002,63.95619606971741
Transformer,11,0.007444435755411784,6960,111.98229265213013
ViterbiNet,11,0.004722212553024292,7002,63.88618516921997
Transformer,12,0.0026944323380788168,6960,127.91905307769775
ViterbiNet,12,0.0017916580041249593,7002,82.73974752426147
Transformer,13,0.00040277600288391113,6960,127.6005392074585
ViterbiNet,13,0.0012638827164967855,7002,81.92312598228455
Transformer,14,0.00019444366296132406,6960,177.38018345832825
ViterbiNet,14,0.0007407377163569132,7002,97.78266525268555
Transformer,15,8.333285649617513e-05,6960,167.51972770690918
ViterbiNet,15,0.0004259242614110311,7002,98.14160895347595
Transformer,16,0.0,6960,165.49906730651855
ViterbiNet,16,3.7036935488382975e-05,7002,97.47218036651611
Transformer,17,0.0,6960,165.75914072990417
ViterbiNet,17,0.0,7002,97.95119547843933
Transformer,0,0.18836106737454733,6960,111.25396609306335
ViterbiNet,0,0.18005551238854725,7002,64.09687352180481
Transformer,1,0.16222218135992686,6960,111.92836833000183
ViterbiNet,1,0.1560555136203766,7002,63.57075881958008
Transformer,2,0.14186106860637665,6960,111.52332782745361
ViterbiNet,2,0.13602773706118265,7002,63.58749580383301
Transformer,3,0.11838884850343069,6960,111.14563870429993
ViterbiNet,3,0.11133328974246978,7002,63.688395500183105
Transformer,4,0.10033329129219055,6960,112.29496502876282
ViterbiNet,4,0.08566662311553955,7002,63.706305265426636
Transformer,5,0.07666662335395813,6960,110.64765882492065
ViterbiNet,5,0.06563884635766347,7002,63.405038595199585
Transformer,6,0.0616944013039271,6960,111.91089916229248
ViterbiNet,6,0.0460832937558492,7002,63.788705348968506
Transformer,8,0.03630551675955455,6960,112.21501088142395
ViterbiNet,8,0.02580552339553833,7002,63.804133892059326
Transformer,9,0.022666642268498738,6960,112.31115317344666
ViterbiNet,9,0.013861090143521626,7002,63.687360525131226
Transformer,10,0.011749985218048096,6960,112.39146089553833
ViterbiNet,10,0.009666651487350464,7002,63.90299916267395
Transformer,11,0.0057222135861714684,6960,112.06745290756226
ViterbiNet,11,0.008111096819241841,7002,65.16509938240051
Transformer,12,0.002291658322016398,6960,128.62016367912292
ViterbiNet,12,0.001999989946683248,7002,82.90751957893372
Transformer,13,0.0005833311875661215,6960,128.71357345581055
ViterbiNet,13,0.0006944406032562256,7002,82.28660106658936
Transformer,14,0.00025925834973653157,6960,200.950119972229
ViterbiNet,14,0.00027777632077534995,7002,100.83433246612549
Transformer,15,0.00012037018934885661,6960,173.7974214553833
ViterbiNet,15,0.00013888816038767497,7002,97.49914240837097
Transformer,16,2.7777751286824546e-05,6960,167.39726376533508
ViterbiNet,16,3.7036736806233724e-05,7002,99.47223424911499
Transformer,17,4.629611968994141e-05,6960,167.22790336608887
ViterbiNet,17,1.8518368403116862e-05,7002,97.88558959960938
Transformer,0,0.18541662375132242,6960,112.13231039047241
ViterbiNet,0,0.1798332901795705,7002,63.670915603637695
Transformer,1,0.16586106916268667,6960,112.09914112091064
ViterbiNet,1,0.15847218096256255,7002,63.695038080215454
Transformer,2,0.14022218088308971,6960,111.63141465187073
ViterbiNet,2,0.13469440360864005,7002,63.67058324813843
Transformer,3,0.12352773825327555,6960,111.73061919212341
ViterbiNet,3,0.1092499585946401,7002,63.53739833831787
Transformer,4,0.10155551334222158,6960,112.16196918487549
ViterbiNet,4,0.08488884449005127,7002,63.72182893753052
Transformer,5,0.07722217897574107,6960,111.19215440750122
ViterbiNet,5,0.06722217977046967,7002,63.231680393218994
Transformer,6,0.06127773404121399,6960,111.74110841751099
ViterbiNet,6,0.04874995986620585,7002,63.3207061290741
Transformer,8,0.03402774155139923,6960,111.69834065437317
ViterbiNet,8,0.02438885748386383,7002,63.33549356460571
Transformer,9,0.02349997142950694,6960,111.86040163040161
ViterbiNet,9,0.014999974767367046,7002,63.457457304000854
Transformer,10,0.011749984820683797,6960,111.30299234390259
ViterbiNet,10,0.012222199638684591,7002,63.6361825466156
Transformer,11,0.004888880848884582,6960,111.8119158744812
ViterbiNet,11,0.005416657129923503,7002,63.6053147315979
Transformer,12,0.0017083261410395303,6960,128.8446705341339
ViterbiNet,12,0.002041655778884888,7002,81.9376814365387
Transformer,13,0.0009166622161865235,6960,127.66689157485962
ViterbiNet,13,0.0007916621367136638,7002,82.11814475059509
Transformer,14,0.0001944438616434733,6960,181.80546712875366
ViterbiNet,14,0.00024073958396911621,7002,98.20707893371582
Transformer,15,0.00016666650772094725,6960,169.29637837409973
ViterbiNet,15,0.00013888816038767497,7002,97.89498615264893
Transformer,16,0.00011111100514729818,6960,165.59770369529724
ViterbiNet,16,5.555510520935058e-05,7002,97.91397047042847
Transformer,17,1.8518368403116862e-05,6960,165.67289185523987
ViterbiNet,17,0.0,7002,97.5959825515747
Transformer,0,0.18738884647687276,6960,112.094810962677
ViterbiNet,0,0.18172218163808188,7002,63.489495277404785
Transformer,1,0.162722181280454,6960,111.65437507629395
ViterbiNet,1,0.15730551381905875,7002,64.00588870048523
Transformer,2,0.14377773662408194,6960,113.58378148078918
ViterbiNet,2,0.13399995942910511,7002,63.62164497375488
Transformer,3,0.11694440384705862,6960,111.3691885471344
ViterbiNet,3,0.10911106864611307,7002,63.87092447280884
Transformer,4,0.0981666241089503,6960,111.5784661769867
ViterbiNet,4,0.08727773467699687,7002,63.454217195510864
Transformer,5,0.08022217849890391,6960,111.31613945960999
ViterbiNet,5,0.06672217885653178,7002,63.83652210235596
Transformer,6,0.06394440094629923,6960,111.54595947265625
ViterbiNet,6,0.04744440495967865,7002,63.33751130104065
Transformer,8,0.03399996340274811,6960,111.85929942131042
ViterbiNet,8,0.022333302895228068,7002,63.63758039474487
Transformer,9,0.02416663924853007,6960,111.66551399230957
ViterbiNet,9,0.01522219717502594,7002,63.521907567977905
Transformer,10,0.014833315213521322,6960,111.91190314292908
ViterbiNet,10,0.010611091454823812,7002,63.67194962501526
Transformer,11,0.007416656215985616,6960,111.22632503509521
ViterbiNet,11,0.004472214579582214,7002,63.77301239967346
Transformer,12,0.002263879577318827,6960,127.75406122207642
ViterbiNet,12,0.0026944337288538614,7002,81.95421361923218
Transformer,13,0.0009027739365895589,6960,127.72755932807922
ViterbiNet,13,0.0010972166061401368,7002,81.96478128433228
Transformer,14,0.00034259180227915446,6960,168.57479214668274
ViterbiNet,14,0.0003981463114420573,7002,99.19808340072632
Transformer,15,0.00020370344320933025,6960,165.07311081886292
ViterbiNet,15,9.259223937988282e-05,7002,98.11375451087952
Transformer,16,8.333325386047363e-05,6960,165.2184693813324
ViterbiNet,16,7.40736722946167e-05,7002,98.04497861862183
Transformer,17,0.0,6960,165.07094407081604
ViterbiNet,17,0.0,7002,97.68883275985718
Transformer,0,0.18572218000888824,6960,111.89111661911011
ViterbiNet,0,0.18044440309206644,7002,63.57088327407837
Transformer,1,0.1625555137793223,6960,110.92744565010071
ViterbiNet,1,0.15905551373958587,7002,63.405192613601685
Transformer,2,0.14108329157034555,6960,111.68557262420654
ViterbiNet,2,0.13222218135992686,7002,63.50520634651184
Transformer,3,0.11824995934963227,6960,112.01916360855103
ViterbiNet,3,0.10888884663581848,7002,63.737685441970825
Transformer,4,0.099416623711586,6960,111.81865930557251
ViterbiNet,4,0.08758328974246979,7002,63.455098152160645
Transformer,5,0.08022217949231465,6960,111.89562559127808
ViterbiNet,5,0.06494440178076426,7002,63.47068667411804
Transformer,6,0.06633328974246978,6960,111.0335283279419
ViterbiNet,6,0.049166626930236816,7002,63.427287340164185
Transformer,8,0.03319441020488739,6960,112.41717600822449
ViterbiNet,8,0.023333304325739542,7002,63.496971130371094
Transformer,9,0.02191664159297943,6960,110.93656492233276
ViterbiNet,9,0.01405553420384725,7002,63.722044706344604
Transformer,10,0.01213887333869934,6960,111.5250358581543
ViterbiNet,10,0.010416648586591085,7002,63.43949842453003
Transformer,11,0.005805547634760539,6960,111.32294392585754
ViterbiNet,11,0.006972209016482035,7002,63.506492376327515
Transformer,12,0.0019999927282333373,6960,127.90378403663635
ViterbiNet,12,0.0026805424690246583,7002,81.7720558643341
Transformer,13,0.0012638837099075318,6960,127.31114387512207
ViterbiNet,13,0.002263878583908081,7002,82.02122020721436
Transformer,14,0.0004166652758916219,6960,171.9910762310028
ViterbiNet,14,0.0006018497546513875,7002,98.2302770614624
Transformer,15,5.555550257364909e-05,6960,166.76470303535461
ViterbiNet,15,0.00012962937355041505,7002,98.59192895889282
Transformer,16,6.481468677520752e-05,6960,166.0153350830078
ViterbiNet,16,4.629611968994141e-05,7002,97.80834603309631
Transformer,17,3.7036935488382975e-05,6960,166.1403341293335
ViterbiNet,17,2.7777751286824546e-05,7002,98.13633227348328
Transformer,0,0.1873610697189967,6960,111.96885681152344
ViterbiNet,0,0.18077773690223695,7002,63.88867163658142
Transformer,1,0.16249995748202006,6960,111.50348162651062
ViterbiNet,1,0.1556388489405314,7002,63.853280782699585
Transformer,2,0.1403888487815857,6960,112.18865942955017
ViterbiNet,2,0.13474995930989583,7002,63.88950324058533
Transformer,3,0.12061106959978739,6960,112.54268002510071
ViterbiNet,3,0.1087499584754308,7002,63.90386366844177
Transformer,4,0.10138884723186493,6960,112.42429900169373
ViterbiNet,4,0.08888884484767914,7002,64.28750276565552
Transformer,5,0.08458329021930694,6960,111.75120687484741
ViterbiNet,5,0.06580551246802012,7002,63.66035175323486
Transformer,6,0.06316662450631459,6960,112.39278984069824
ViterbiNet,6,0.04863884687423706,7002,63.827301263809204
Transformer,8,0.03680552025636037,6960,112.3229751586914
ViterbiNet,8,0.02149997154871623,7002,63.52285170555115
Transformer,9,0.024166637659072877,6960,112.21524810791016
ViterbiNet,9,0.015861085454622906,7002,63.83851075172424
Transformer,10,0.012361096143722534,6960,111.90224003791809
ViterbiNet,10,0.009888870318730673,7002,63.655349016189575
Transformer,11,0.008055544098218282,6960,111.92233848571777
ViterbiNet,11,0.006111100514729817,7002,64.2059862613678
Transformer,12,0.0016666601101557414,6960,128.39761567115784
ViterbiNet,12,0.0016527686516443888,7002,82.05435514450073
Transformer,13,0.0008888846635818482,6960,127.83251214027405
ViterbiNet,13,0.0008888840675354004,7002,82.20402383804321
Transformer,14,0.000305554469426473,6960,175.9751682281494
ViterbiNet,14,0.00044444262981414796,7002,98.5749979019165
Transformer,15,0.0002870364983876546,6960,168.56692385673523
ViterbiNet,15,0.00016666571299235025,7002,98.13035464286804
Transformer,16,1.8518368403116862e-05,6960,167.1973843574524
ViterbiNet,16,3.7036736806233724e-05,7002,98.06368660926819
Transformer,17,6.481468677520752e-05,6960,166.30764484405518
ViterbiNet,17,1.8518368403116862e-05,7002,97.78359317779541
Transformer,0,0.18511106908321381,6960,110.5213577747345
ViterbiNet,0,0.17974995851516723,7002,63.18661332130432
Transformer,1,0.16333329280217487,6960,111.10822486877441
ViterbiNet,1,0.15699995974699657,7002,63.42192482948303
Transformer,2,0.14213884770870208,6960,111.96558570861816
ViterbiNet,2,0.13177773495515188,7002,63.57074570655823
Transformer,3,0.12141662776470184,6960,111.19478368759155
ViterbiNet,3,0.11044440309206645,7002,63.22094106674194
Transformer,4,0.09877773582935333,6960,111.19295454025269
ViterbiNet,4,0.08736106713612875,7002,63.38755488395691
Transformer,5,0.07569440106550852,6960,111.63065767288208
ViterbiNet,5,0.066416623989741,7002,63.61223888397217
Transformer,6,0.062138845324516294,6960,112.4330461025238
ViterbiNet,6,0.04649996022383372,7002,63.464407205581665
Transformer,8,0.03522218545277914,6960,111.33739614486694
ViterbiNet,8,0.024638858238855997,7002,63.537288665771484
Transformer,9,0.0208055313428243,6960,111.31065654754639
ViterbiNet,9,0.015722198685010274,7002,63.57392454147339
Transformer,10,0.011777761975924174,6960,112.57877659797668
ViterbiNet,10,0.009722206393877665,7002,63.98959827423096
Transformer,11,0.007749990820884705,6960,112.16175723075867
ViterbiNet,11,0.005277766784032186,7002,63.88848614692688
Transformer,12,0.00297221044699351,6960,128.60247540473938
ViterbiNet,12,0.0032360947132110598,7002,82.35214972496033
Transformer,13,0.0006805525223414103,6960,128.24185132980347
ViterbiNet,13,0.0011666605869928995,7002,82.0563907623291
Transformer,14,0.000305554469426473,6960,167.67430114746094
ViterbiNet,14,0.000509256919225057,7002,98.19810128211975
Transformer,15,0.00023148099581400553,6960,165.3905417919159
ViterbiNet,15,0.00011111021041870117,7002,98.28231644630432
Transformer,16,0.00016666650772094725,6960,165.6591763496399
ViterbiNet,16,3.7036935488382975e-05,7002,97.7961220741272
Transformer,17,0.0,6960,166.63665294647217
ViterbiNet,17,1.8518368403116862e-05,7002,98.24488139152527
Transformer,0,0.1858332928021749,6960,111.51901650428772
ViterbiNet,0,0.18074995855490367,7002,63.63733124732971
Transformer,1,0.16277773618698121,6960,111.73913216590881
ViterbiNet,1,0.15674995958805085,7002,63.70535755157471
Transformer,2,0.14352773527304333,6960,110.88260102272034
ViterbiNet,2,0.13222218215465545,7002,64.02491164207458
Transformer,3,0.1178332930803299,6960,113.57261633872986
ViterbiNet,3,0.11149995823701223,7002,63.706204891204834
Transformer,4,0.10333329101403554,6960,111.07460641860962
ViterbiNet,4,0.08597217957178752,7002,63.787333726882935
Transformer,5,0.07988884468873342,6960,111.28216814994812
ViterbiNet,5,0.06716662327448528,7002,63.570759534835815
Transformer,6,0.06141662319501241,6960,112.10332584381104
ViterbiNet,6,0.04899995803833008,7002,64.16961550712585
Transformer,8,0.033916630546251936,6960,110.9577910900116
ViterbiNet,8,0.02324996848901113,7002,63.55504870414734
Transformer,9,0.023194417556126914,6960,111.74584221839905
ViterbiNet,9,0.015055530667304994,7002,63.6051070690155
Transformer,10,0.015416645805040995,6960,111.24577951431274
ViterbiNet,10,0.008444428841272989,7002,63.5717453956604
Transformer,11,0.007055546045303345,6960,111.57241439819336
ViterbiNet,11,0.005638877550760905,7002,63.58756113052368
Transformer,12,0.0019027705987294515,6960,127.4544563293457
ViterbiNet,12,0.003041653037071228,7002,82.16452431678772
Transformer,13,0.0009999966621398926,6960,128.07711911201477
ViterbiNet,13,0.0014027692874272663,7002,81.78880476951599
Transformer,14,0.0002499993642171224,6960,179.8314290046692
ViterbiNet,14,0.0003518495957056681,7002,98.44289875030518
Transformer,15,6.481468677520752e-05,6960,168.47739171981812
ViterbiNet,15,0.00012962917486826578,7002,98.06391620635986
Transformer,16,0.0001388887564341227,6960,166.2715916633606
ViterbiNet,16,4.629611968994141e-05,7002,98.22620034217834
Transformer,17,3.7036935488382975e-05,6960,165.59609413146973
ViterbiNet,17,1.8518368403116862e-05,7002,98.7118890285492
Transformer,0,0.1892499577999115,6960,112.02497148513794
ViterbiNet,0,0.18088884790738424,7002,63.82510256767273
Transformer,1,0.16136106928189595,6960,111.41412472724915
ViterbiNet,1,0.15724995970726013,7002,63.55415868759155
Transformer,2,0.14013884822527567,6960,111.413334608078
ViterbiNet,2,0.1326666263739268,7002,63.786325454711914
Transformer,3,0.11949996034304301,6960,111.86217904090881
ViterbiNet,3,0.10922218104203542,7002,63.488359689712524
Transformer,4,0.10230551322301229,6960,111.68518114089966
ViterbiNet,4,0.08661106705665589,7002,63.98943376541138
Transformer,5,0.0793055127064387,6960,111.26605439186096
ViterbiNet,5,0.06605551342169444,7002,63.51981067657471
Transformer,6,0.0627221800883611,6960,111.12822246551514
ViterbiNet,6,0.0521388453245163,7002,63.62103343009949
Transformer,8,0.03505552033583323,6960,111.71182632446289
ViterbiNet,8,0.022861081759134927,7002,63.88738393783569
Transformer,9,0.027194411357243854,6960,112.36372876167297
ViterbiNet,9,0.018055529395739237,7002,63.72080397605896
Transformer,10,0.016583313743273417,6960,112.44733095169067
ViterbiNet,10,0.007472210129102071,7002,63.73961138725281
Transformer,11,0.006138880848884583,6960,112.26002550125122
ViterbiNet,11,0.006499988635381063,7002,63.88865566253662
Transformer,12,0.002097212870915731,6960,128.70381879806519
ViterbiNet,12,0.0018749898672103882,7002,82.05328750610352
Transformer,13,0.0008333303531010946,6960,127.99533200263977
ViterbiNet,13,0.0009999944766362508,7002,82.06463766098022
Transformer,14,0.0002777767181396484,6960,166.1178858280182
ViterbiNet,14,0.0002222210168838501,7002,98.77617573738098
Transformer,15,0.0001574071248372396,6960,161.94289112091064
ViterbiNet,15,0.00012962917486826578,7002,97.9647753238678
Transformer,16,0.00011111080646514893,6960,161.988365650177
ViterbiNet,16,3.7036736806233724e-05,7002,97.96484541893005
Transformer,17,0.0,6960,162.57747840881348
ViterbiNet,17,0.0,7002,98.1928608417511
Transformer,0,0.18744440038998922,6960,111.9676764011383
ViterbiNet,0,0.1814999584356944,7002,63.88545799255371
Transformer,1,0.16519440352916717,6960,111.50594019889832
ViterbiNet,1,0.1573332949479421,7002,63.7727746963501
Transformer,2,0.1422777344783147,6960,111.71107983589172
ViterbiNet,2,0.13199995776017506,7002,63.47271728515625
Transformer,3,0.1187499604622523,6960,111.58252382278442
ViterbiNet,3,0.11119440197944641,7002,63.48747754096985
Transformer,4,0.09949995795885722,6960,111.98254990577698
ViterbiNet,4,0.08644440313180288,7002,63.60404944419861
Transformer,5,0.07649995625019074,6960,111.9816346168518
ViterbiNet,5,0.06411106566588085,7002,63.52263164520264
Transformer,6,0.06274995585282643,6960,111.69807171821594
ViterbiNet,6,0.045861071348190306,7002,63.72395420074463
Transformer,8,0.0382499627272288,6960,111.91929364204407
ViterbiNet,8,0.02288885772228241,7002,63.471829414367676
Transformer,9,0.0225555286804835,6960,111.67684292793274
ViterbiNet,9,0.014944421251614888,7002,63.904133319854736
Transformer,10,0.011749982833862305,6960,111.64882063865662
ViterbiNet,10,0.010611093242963155,7002,63.65509366989136
Transformer,11,0.005638880133628846,6960,111.61028409004211
ViterbiNet,11,0.0056944340467453,7002,63.63950514793396
Transformer,12,0.0020138816038767497,6960,128.83369827270508
ViterbiNet,12,0.002291655341784159,7002,81.97089004516602
Transformer,13,0.00080555260181427,6960,128.34360432624817
ViterbiNet,13,0.0009861059983571371,7002,82.30641913414001
Transformer,14,0.00022222161293029786,6960,164.86077427864075
ViterbiNet,14,0.0003888873259226481,7002,98.03158593177795
Transformer,15,0.00010185142358144124,6960,163.79253554344177
ViterbiNet,15,0.0002777765194574992,7002,98.0618999004364
Transformer,16,4.629611968994141e-05,6960,164.7887680530548
ViterbiNet,16,5.555510520935058e-05,7002,98.51668500900269
Transformer,17,0.0,6960,162.967431306839
ViterbiNet,17,0.0,7002,97.94733119010925
Transformer,0,0.18524995783964793,6960,111.47317719459534
ViterbiNet,0,0.18188884735107422,7002,63.689674615859985
Transformer,1,0.16416662414868674,6960,111.16349601745605
ViterbiNet,1,0.15547218084335326,7002,64.6707170009613
Transformer,2,0.1445832908153534,6960,112.53724575042725
ViterbiNet,2,0.1344166264931361,7002,63.52068376541138
Transformer,3,0.11961107035477957,6960,111.72962212562561
ViterbiNet,3,0.10927773515383403,7002,63.838401079177856
Transformer,4,0.09944440305233002,6960,112.11111950874329
ViterbiNet,4,0.08661106626192729,7002,63.721810817718506
Transformer,5,0.07863884449005126,6960,111.21876311302185
ViterbiNet,5,0.06705551127592722,7002,63.555213928222656
Transformer,6,0.05986106812953949,6960,111.02314448356628
ViterbiNet,6,0.05055551330248515,7002,63.837440967559814
Transformer,8,0.03388885339101155,6960,112.2280113697052
ViterbiNet,8,0.021611082951227822,7002,63.8374228477478
Transformer,9,0.020222198565800986,6960,111.01172971725464
ViterbiNet,9,0.017472195029258727,7002,63.97166323661804
Transformer,10,0.012527760863304139,6960,111.80541849136353
ViterbiNet,10,0.007694430947303772,7002,64.23751330375671
Transformer,11,0.0062499920527140295,6960,113.2089672088623
ViterbiNet,11,0.005666657487551371,7002,63.78666377067566
Transformer,12,0.0030555438995361326,6960,128.1342523097992
ViterbiNet,12,0.0017361019055048624,7002,82.27101302146912
Transformer,13,0.0006111083428064982,6960,128.1396403312683
ViterbiNet,13,0.0005972192684809367,7002,81.91996169090271
Transformer,14,0.00028703590234120685,6960,165.48958468437195
ViterbiNet,14,0.0004537018140157064,7002,97.71377515792847
Transformer,15,9.259243806203207e-05,6960,163.25531315803528
ViterbiNet,15,0.00013888816038767497,7002,97.78878331184387
Transformer,16,6.481448809305827e-05,6960,163.54146361351013
ViterbiNet,16,5.555550257364909e-05,7002,97.89397025108337
Transformer,17,4.629611968994141e-05,6960,163.63601636886597
ViterbiNet,17,3.7036736806233724e-05,7002,97.94713687896729
Transformer,0,0.1886388470729192,6960,112.87322664260864
ViterbiNet,0,0.18188884754975637,7002,64.03735876083374
Transformer,1,0.16477773706118265,6960,112.3127281665802
ViterbiNet,1,0.15616662581761678,7002,63.355157136917114
Transformer,2,0.1429999585946401,6960,112.04175138473511
ViterbiNet,2,0.132833291888237,7002,63.58743453025818
Transformer,3,0.11833329260349273,6960,112.20798254013062
ViterbiNet,3,0.11083329041798909,7002,63.78748965263367
Transformer,4,0.10033329129219055,6960,111.37451934814453
ViterbiNet,4,0.08533328950405121,7002,63.72174406051636
Transformer,5,0.07908329168955484,6960,111.02062034606934
ViterbiNet,5,0.0678332899014155,7002,63.35436773300171
Transformer,6,0.06155551215012868,6960,111.52635383605957
ViterbiNet,6,0.04980551342169444,7002,63.30281734466553
Transformer,8,0.03661107420921326,6960,111.56089735031128
ViterbiNet,8,0.02597218910853068,7002,64.03827548027039
Transformer,9,0.022527751525243122,6960,111.83898162841797
ViterbiNet,9,0.01552775243918101,7002,63.60417151451111
Transformer,10,0.01252776046593984,6960,111.1607449054718
ViterbiNet,10,0.01091664731502533,7002,63.80512261390686
Transformer,11,0.0068888795375823975,6960,111.13292527198792
ViterbiNet,11,0.006527766386667888,7002,63.90196347236633
Transformer,12,0.0020555480321248374,6960,128.5847465991974
ViterbiNet,12,0.002222211956977844,7002,82.35128283500671
Transformer,13,0.0010277734200159708,6960,127.36367416381836
ViterbiNet,13,0.0010555493831634522,7002,81.23660326004028
Transformer,14,0.0004074066877365112,6960,171.1391327381134
ViterbiNet,14,0.00040740549564361573,7002,98.13373327255249
Transformer,15,2.7777751286824546e-05,6960,164.91041803359985
ViterbiNet,15,5.555510520935058e-05,7002,97.81584906578064
Transformer,16,6.481448809305827e-05,6960,162.97422075271606
ViterbiNet,16,1.8518368403116862e-05,7002,97.78234720230103
Transformer,17,4.629611968994141e-05,6960,163.87212562561035
ViterbiNet,17,0.0,7002,97.6979022026062
Transformer,0,0.18524995744228362,6960,110.7252106666565
ViterbiNet,0,0.1796388477087021,7002,63.67182493209839
Transformer,1,0.1590277369817098,6960,111.27637982368469
ViterbiNet,1,0.15747218151887257,7002,63.737595081329346
Transformer,2,0.14041662534077962,6960,111.36462092399597
ViterbiNet,2,0.13194440404574076,7002,63.33750796318054
Transformer,3,0.11983329176902771,6960,111.41006112098694
ViterbiNet,3,0.11124995648860932,7002,63.6552095413208
Transformer,4,0.10149995744228363,6960,112.05536389350891
ViterbiNet,4,0.09005551139513651,7002,63.521626234054565
Transformer,5,0.08016662418842316,6960,112.07809495925903
ViterbiNet,5,0.06724995732307434,7002,63.42191696166992
Transformer,6,0.06497217853864035,6960,111.13001608848572
ViterbiNet,6,0.05124995748202006,7002,63.32076358795166
Transformer,8,0.03491663197676341,6960,111.0211443901062
ViterbiNet,8,0.025277745922406513,7002,63.2227418422699
Transformer,9,0.022166641155878703,6960,111.74765467643738
ViterbiNet,9,0.01633330583572388,7002,63.7562575340271
Transformer,10,0.013305538296699525,6960,112.36951041221619
ViterbiNet,10,0.009416648944218953,7002,63.63846731185913
Transformer,11,0.006444435914357503,6960,111.32859992980957
ViterbiNet,11,0.004249991774559021,7002,63.67193412780762
Transformer,12,0.0016388821601867676,6960,127.68396210670471
ViterbiNet,12,0.002333322564760844,7002,82.01899814605713
Transformer,13,0.0010555519660313923,6960,128.6287820339203
ViterbiNet,13,0.00098610520362854,7002,82.20434355735779
Transformer,14,0.0005555542310078939,6960,165.0150203704834
ViterbiNet,14,0.00029629488786061603,7002,98.19909191131592
Transformer,15,0.00012962937355041505,6960,163.96825575828552
ViterbiNet,15,9.259204069773356e-05,7002,97.7888696193695
Transformer,16,3.7036736806233724e-05,6960,163.26050901412964
ViterbiNet,16,1.8518368403116862e-05,7002,98.0480740070343
Transformer,17,1.8518368403116862e-05,6960,163.26283836364746
ViterbiNet,17,3.7036935488382975e-05,7002,98.17093062400818
Transformer,0,0.18769440213839214,6960,111.80274701118469
ViterbiNet,0,0.17897218147913616,7002,63.605154037475586
Transformer,1,0.16249995827674865,6960,111.94432353973389
ViterbiNet,1,0.15597218175729116,7002,63.77187180519104
Transformer,2,0.14433329204718273,6960,112.25654006004333
ViterbiNet,2,0.1316944032907486,7002,64.05290913581848
Transformer,3,0.1230555150906245,6960,112.28402638435364
ViterbiNet,3,0.10855551342169444,7002,63.588531255722046
Transformer,4,0.09972217957178751,6960,111.62448239326477
ViterbiNet,4,0.08658328930536906,7002,63.75305247306824
Transformer,5,0.08055551012357076,6960,112.31678414344788
ViterbiNet,5,0.06566662490367889,7002,64.38852500915527
Transformer,6,0.06180551211039225,6960,112.15335035324097
ViterbiNet,6,0.04788884778817495,7002,64.03853344917297
Transformer,8,0.03561107496420542,6960,111.79292798042297
ViterbiNet,8,0.022972192565600076,7002,63.40519690513611
Transformer,9,0.022583306233088175,6960,111.9710750579834
ViterbiNet,9,0.018138861656188963,7002,63.6216824054718
Transformer,10,0.013416647911071777,6960,111.31002402305603
ViterbiNet,10,0.011444426973660786,7002,63.437382221221924
Transformer,11,0.0071666562557220455,6960,111.99172592163086
ViterbiNet,11,0.007999985019365946,7002,63.60304546356201
Transformer,12,0.0016666609048843384,6960,127.80382513999939
ViterbiNet,12,0.0021110995610555015,7002,81.84598278999329
Transformer,13,0.000999995470046997,6960,127.35897994041443
ViterbiNet,13,0.0009722175200780232,7002,82.23875212669373
Transformer,14,0.00012962897618611655,6960,167.2474422454834
ViterbiNet,14,0.0006666638453801474,7002,98.3157696723938
Transformer,15,7.407387097676595e-05,6960,163.58646035194397
ViterbiNet,15,0.00019444326559702556,7002,97.67322587966919
Transformer,16,7.407387097676595e-05,6960,164.15489721298218
ViterbiNet,16,0.00011111040910085042,7002,98.08856177330017
Transformer,17,0.0,6960,163.44605112075806
ViterbiNet,17,8.333285649617513e-05,7002,98.48138928413391
Transformer,0,0.18738884647687276,6960,112.449467420578
ViterbiNet,0,0.18216662645339965,7002,63.95514416694641
Transformer,1,0.16616662561893464,6960,111.76449871063232
ViterbiNet,1,0.15683329264322918,7002,64.03651356697083
Transformer,2,0.14497218012809754,6960,111.95053625106812
ViterbiNet,2,0.13430551290512086,7002,63.85542273521423
Transformer,3,0.11866662700970967,6960,111.53479647636414
ViterbiNet,3,0.10883329153060912,7002,64.006263256073
Transformer,4,0.0973888466755549,6960,111.59103226661682
ViterbiNet,4,0.08677773435910542,7002,63.90523290634155
Transformer,5,0.08083328902721405,6960,111.44122242927551
ViterbiNet,5,0.06527773400147756,7002,63.83723592758179
Transformer,6,0.06561106820901234,6960,111.73437762260437
ViterbiNet,6,0.047166627844174705,7002,64.31959509849548
Transformer,8,0.03374996264775594,6960,111.75020718574524
ViterbiNet,8,0.02258330206076304,7002,64.08727431297302
Transformer,9,0.02319441576798757,6960,112.23169016838074
ViterbiNet,9,0.015194422801335653,7002,63.622955083847046
Transformer,10,0.012111096183458963,6960,111.61864423751831
ViterbiNet,10,0.009527762333552042,7002,63.522822856903076
Transformer,11,0.005999989906946818,6960,111.91880464553833
ViterbiNet,11,0.007694430152575175,7002,63.57071352005005
Transformer,12,0.0023055456082026163,6960,128.09780049324036
ViterbiNet,12,0.0026666555802027383,7002,81.9055552482605
Transformer,13,0.0008333305517832438,6960,127.16396689414978
ViterbiNet,13,0.0009305502971013387,7002,81.77009153366089
Transformer,14,0.00035185078779856365,6960,164.73283290863037
